index,UID,Date,GroupDayType,Sleep onset,Sleep offset,Sleep duration,Sleep onset MSLM,Sleep offset MSLM,Activity
385,winter0113,2018-02-11,winterWeekend/Holiday,2018-02-12 02:13:30,2018-02-12 08:56:15,6.7125,1573.5,536.25,23012.471324296144
386,winter0113,2018-02-12,winterWeekday,2018-02-13 00:55:15,2018-02-13 08:31:30,7.604166666666667,1495.25,511.5,20183.716558206794
388,winter0113,2018-02-13,winterWeekday,2018-02-14 01:48:45,2018-02-14 08:30:45,6.7,1548.75,510.75,16504.670658682637
380,winter0113,2018-02-14,winterWeekday,2018-02-15 02:36:15,2018-02-15 08:29:45,5.891666666666667,1596.25,509.75,15549.073312363898
387,winter0113,2018-02-15,winterWeekday,2018-02-16 01:43:00,2018-02-16 09:30:00,7.783333333333333,1543.0,570.0,10444.979611417606
384,winter0113,2018-02-16,winterWeekday,2018-02-17 02:52:15,2018-02-17 11:43:00,8.845833333333333,1612.25,703.0,6315.151515151515
378,winter0113,2018-02-17,winterWeekend/Holiday,2018-02-18 02:34:00,2018-02-18 10:22:15,7.804166666666666,1594.0,622.25,13107.525035765379
375,winter0113,2018-02-18,winterWeekend/Holiday,2018-02-19 03:50:45,2018-02-19 11:14:15,7.391666666666667,1670.75,674.25,17452.443047918303
389,winter0113,2018-02-19,winterWeekend/Holiday,2018-02-20 03:09:00,2018-02-20 08:15:30,5.108333333333333,1629.0,495.5,16225.213270142181
381,winter0113,2018-02-20,winterWeekday,2018-02-21 02:43:15,2018-02-21 08:59:45,6.275,1603.25,539.75,13076.994818652849
374,winter0113,2018-02-21,winterWeekday,2018-02-22 04:17:45,2018-02-22 09:05:15,4.791666666666667,1697.75,545.25,0.0
379,winter0113,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,4342.75
376,winter0113,2018-02-23,winterWeekday,2018-02-23 00:00:00,2018-02-23 00:00:00,0.0,0.0,0.0,0.0
401,winter0039,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,11094.965986394558
392,winter0039,2018-01-24,winterWeekday,2018-01-25 05:17:15,2018-01-25 11:43:45,6.441666666666666,1757.25,703.75,31902.111024237685
398,winter0039,2018-01-25,winterWeekday,2018-01-26 03:43:00,2018-01-26 08:49:30,5.108333333333333,1663.0,529.5,21593.74805598756
394,winter0039,2018-01-26,winterWeekday,2018-01-27 06:15:30,2018-01-27 12:26:45,6.1875,1815.5,746.75,14014.314928425358
400,winter0039,2018-01-27,winterWeekend/Holiday,2018-01-28 00:40:15,2018-01-28 08:07:30,7.454166666666667,1480.25,487.5,24351.13327289211
399,winter0039,2018-01-28,winterWeekend/Holiday,2018-01-29 02:30:30,2018-01-29 10:55:15,8.4125,1590.5,655.25,21655.160744500845
397,winter0039,2018-01-29,winterWeekday,2018-01-30 01:41:45,2018-01-30 10:04:45,8.383333333333333,1541.75,604.75,22250.01788908766
402,winter0039,2018-01-30,winterWeekday,2018-01-31 07:02:30,2018-01-31 12:49:15,5.779166666666667,1862.5,769.25,15477.955156950673
395,winter0039,2018-01-31,winterWeekday,2018-02-01 02:45:30,2018-02-01 12:13:45,9.470833333333333,1605.5,733.75,15209.20598388953
396,winter0039,2018-02-01,winterWeekday,2018-02-02 02:42:45,2018-02-02 09:48:00,7.0875,1602.75,588.0,20816.860834568946
403,winter0039,2018-02-02,winterWeekday,2018-02-03 05:28:15,2018-02-03 10:50:15,5.366666666666666,1768.25,650.25,0.0
391,winter0039,2018-02-03,winterWeekend/Holiday,2018-02-03 00:00:00,2018-02-03 00:00:00,0.0,0.0,0.0,13256.333333333334
393,winter0039,2018-02-04,winterWeekend/Holiday,2018-02-04 00:00:00,2018-02-04 00:00:00,0.0,0.0,0.0,9308.708333333334
405,winter0039,2018-02-05,winterWeekday,2018-02-05 00:00:00,2018-02-05 00:00:00,0.0,0.0,0.0,4467.416666666667
404,winter0039,2018-02-06,winterWeekday,2018-02-06 00:00:00,2018-02-06 00:00:00,0.0,0.0,0.0,2.0833333333333335
390,winter0039,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
421,winter0025,2018-01-08,winterWeekday,2018-01-08 00:00:00,2018-01-08 00:00:00,0.0,0.0,0.0,4789.351874844798
419,winter0025,2018-01-09,winterWeekday,2018-01-10 02:20:15,2018-01-10 07:43:15,5.383333333333334,1580.25,463.25,12752.596020360945
413,winter0025,2018-01-10,winterWeekday,2018-01-11 01:43:45,2018-01-11 06:23:30,4.6625,1543.75,383.5,17964.318072289156
407,winter0025,2018-01-11,winterWeekday,2018-01-11 23:41:00,2018-01-12 08:55:45,9.245833333333334,1421.0,535.75,17756.45090909091
418,winter0025,2018-01-12,winterWeekday,2018-01-13 02:07:00,2018-01-13 08:29:30,6.375,1567.0,509.5,16630.59180576631
406,winter0025,2018-01-13,winterWeekend/Holiday,2018-01-14 00:58:00,2018-01-14 09:05:45,8.129166666666666,1498.0,545.75,14588.16199376947
408,winter0025,2018-01-14,winterWeekend/Holiday,2018-01-15 01:08:45,2018-01-15 11:43:15,10.575,1508.75,703.25,17560.361173814897
420,winter0025,2018-01-15,winterWeekend/Holiday,2018-01-16 02:29:15,2018-01-16 07:14:30,4.754166666666666,1589.25,434.5,9172.651933701656
409,winter0025,2018-01-16,winterWeekday,2018-01-17 01:20:30,2018-01-17 08:29:15,7.145833333333333,1520.5,509.25,11625.725806451612
414,winter0025,2018-01-17,winterWeekday,2018-01-18 01:01:15,2018-01-18 09:23:15,8.366666666666667,1501.25,563.25,11938.437001594895
410,winter0025,2018-01-18,winterWeekday,2018-01-19 01:03:45,2018-01-19 07:57:30,6.895833333333333,1503.75,477.5,13911.153938809925
411,winter0025,2018-01-19,winterWeekday,2018-01-20 01:15:15,2018-01-20 11:02:00,9.779166666666667,1515.25,662.0,18344.430379746835
415,winter0025,2018-01-20,winterWeekend/Holiday,2018-01-21 02:50:00,2018-01-21 12:06:45,9.279166666666667,1610.0,726.75,9829.882420418699
412,winter0025,2018-01-21,winterWeekend/Holiday,2018-01-22 02:38:30,2018-01-22 08:15:30,5.616666666666666,1598.5,495.5,16527.6404494382
417,winter0025,2018-01-22,winterWeekday,2018-01-23 00:56:45,2018-01-23 07:13:00,6.270833333333333,1496.75,433.0,0.0
416,winter0025,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
433,winter0058,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,2098.659898477157
424,winter0058,2018-01-24,winterWeekday,2018-01-25 01:15:00,2018-01-25 05:24:45,4.1625,1515.0,324.75,17396.83393688567
430,winter0058,2018-01-25,winterWeekday,2018-01-25 21:31:15,2018-01-26 05:40:00,8.145833333333334,1291.25,340.0,7786.3024867509175
426,winter0058,2018-01-26,winterWeekday,2018-01-27 02:06:30,2018-01-27 10:05:45,7.9875,1566.5,605.75,7397.815950920245
432,winter0058,2018-01-27,winterWeekend/Holiday,2018-01-27 23:40:45,2018-01-28 08:58:45,9.3,1420.75,538.75,8379.562872551802
431,winter0058,2018-01-28,winterWeekend/Holiday,2018-01-28 23:39:30,2018-01-29 05:56:00,6.275,1419.5,356.0,12485.2487135506
429,winter0058,2018-01-29,winterWeekday,2018-01-30 01:22:00,2018-01-30 05:24:45,4.045833333333333,1522.0,324.75,7887.57867694284
434,winter0058,2018-01-30,winterWeekday,2018-01-31 00:52:30,2018-01-31 05:14:30,4.366666666666666,1492.5,314.5,11518.716577540106
427,winter0058,2018-01-31,winterWeekday,2018-02-01 03:50:15,2018-02-01 05:24:45,1.575,1670.25,324.75,17095.743091859596
428,winter0058,2018-02-01,winterWeekday,2018-02-01 22:09:00,2018-02-02 02:00:15,3.8541666666666665,1329.0,120.25,13074.614093959732
435,winter0058,2018-02-02,winterWeekday,2018-02-02 21:52:15,2018-02-03 11:26:45,13.575,1312.25,686.75,8638.1173260573
423,winter0058,2018-02-03,winterWeekend/Holiday,2018-02-03 23:39:45,2018-02-04 08:27:15,8.791666666666666,1419.75,507.25,11367.776761207686
425,winter0058,2018-02-04,winterWeekend/Holiday,2018-02-05 02:40:15,2018-02-05 05:24:15,2.7333333333333334,1600.25,324.25,8531.286985807074
437,winter0058,2018-02-05,winterWeekday,2018-02-05 22:43:30,2018-02-06 05:21:30,6.633333333333334,1363.5,321.5,12591.425242718447
436,winter0058,2018-02-06,winterWeekday,2018-02-07 02:49:00,2018-02-07 05:24:45,2.595833333333333,1609.0,324.75,0.0
422,winter0058,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
440,winter0095,2018-02-08,winterWeekday,2018-02-09 02:22:15,2018-02-09 10:08:45,7.775,1582.25,608.75,8389.052433576298
446,winter0095,2018-02-09,winterWeekday,2018-02-10 03:52:00,2018-02-10 09:46:45,5.9125,1672.0,586.75,10862.19342896807
445,winter0095,2018-02-10,winterWeekend/Holiday,2018-02-11 03:47:15,2018-02-11 12:18:00,8.5125,1667.25,738.0,9765.098468271335
448,winter0095,2018-02-11,winterWeekend/Holiday,2018-02-12 03:32:00,2018-02-12 08:56:45,5.4125,1652.0,536.75,9812.131438721137
449,winter0095,2018-02-12,winterWeekday,2018-02-13 03:42:45,2018-02-13 10:02:15,6.325,1662.75,602.25,7212.1640735502115
451,winter0095,2018-02-13,winterWeekday,2018-02-14 03:42:45,2018-02-14 10:15:45,6.55,1662.75,615.75,7747.95918367347
443,winter0095,2018-02-14,winterWeekday,2018-02-15 04:13:45,2018-02-15 10:36:15,6.375,1693.75,636.25,8331.477679637146
450,winter0095,2018-02-15,winterWeekday,2018-02-16 04:03:30,2018-02-16 11:36:45,7.554166666666666,1683.5,696.75,8064.907885040531
447,winter0095,2018-02-16,winterWeekday,2018-02-17 04:34:30,2018-02-17 11:18:15,6.729166666666667,1714.5,678.25,6429.695078031212
441,winter0095,2018-02-17,winterWeekend/Holiday,2018-02-18 04:39:30,2018-02-18 13:41:30,9.033333333333333,1719.5,821.5,7474.123222748815
439,winter0095,2018-02-18,winterWeekend/Holiday,2018-02-19 04:38:15,2018-02-19 07:25:15,2.783333333333333,1718.25,445.25,5051.758355823126
452,winter0095,2018-02-19,winterWeekend/Holiday,2018-02-20 03:29:30,2018-02-20 12:56:15,9.445833333333333,1649.5,776.25,6588.737430167598
444,winter0095,2018-02-20,winterWeekday,2018-02-21 03:51:15,2018-02-21 09:02:45,5.191666666666666,1671.25,542.75,8938.309329993739
438,winter0095,2018-02-21,winterWeekday,2018-02-22 05:00:30,2018-02-22 10:33:15,5.545833333333333,1740.5,633.25,0.0
442,winter0095,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
467,winter0080,2018-02-07,winterWeekday,2018-02-07 23:34:30,2018-02-08 08:31:15,8.945833333333333,1414.5,511.25,16626.24813153961
455,winter0080,2018-02-08,winterWeekday,2018-02-09 01:14:45,2018-02-09 08:52:15,7.625,1514.75,532.25,20895.720789074352
462,winter0080,2018-02-09,winterWeekday,2018-02-10 01:20:45,2018-02-10 08:29:00,7.1375,1520.75,509.0,21214.648729446933
460,winter0080,2018-02-10,winterWeekend/Holiday,2018-02-11 01:12:30,2018-02-11 09:36:45,8.404166666666667,1512.5,576.75,22119.761775852734
464,winter0080,2018-02-11,winterWeekend/Holiday,2018-02-12 01:00:15,2018-02-12 05:47:15,4.783333333333333,1500.25,347.25,19745.811450710287
465,winter0080,2018-02-12,winterWeekday,2018-02-13 01:08:45,2018-02-13 08:26:00,7.2875,1508.75,506.0,19231.907514450868
461,winter0080,2018-02-13,winterWeekday,2018-02-14 01:44:00,2018-02-14 07:27:00,5.716666666666667,1544.0,447.0,15059.555143651529
458,winter0080,2018-02-14,winterWeekday,2018-02-15 01:26:00,2018-02-15 07:14:45,5.8125,1526.0,434.75,13707.162872154115
466,winter0080,2018-02-15,winterWeekday,2018-02-16 02:16:45,2018-02-16 06:51:45,4.583333333333333,1576.75,411.75,19271.867728107776
463,winter0080,2018-02-16,winterWeekday,2018-02-17 03:16:30,2018-02-17 07:29:45,4.220833333333333,1636.5,449.75,20085.18997156888
456,winter0080,2018-02-17,winterWeekend/Holiday,2018-02-17 23:37:00,2018-02-18 08:50:15,9.220833333333333,1417.0,530.25,16313.038850452369
454,winter0080,2018-02-18,winterWeekend/Holiday,2018-02-19 00:29:45,2018-02-19 08:19:15,7.825,1469.75,499.25,20436.12456747405
468,winter0080,2018-02-19,winterWeekend/Holiday,2018-02-19 22:46:15,2018-02-20 07:44:45,8.975,1366.25,464.75,17426.656912948063
459,winter0080,2018-02-20,winterWeekday,2018-02-21 00:50:00,2018-02-21 08:29:45,7.6625,1490.0,509.75,18653.90780355529
453,winter0080,2018-02-21,winterWeekday,2018-02-21 22:19:30,2018-02-22 07:19:00,8.991666666666667,1339.5,439.0,0.0
457,winter0080,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
480,winter0046,2018-01-23,winterWeekday,2018-01-23 19:42:00,2018-01-24 15:04:15,19.370833333333334,1182.0,904.25,13121.02745792737
471,winter0046,2018-01-24,winterWeekday,2018-01-25 00:28:45,2018-01-25 07:12:45,6.733333333333333,1468.75,432.75,11341.476447152567
477,winter0046,2018-01-25,winterWeekday,2018-01-26 00:59:30,2018-01-26 09:17:45,8.304166666666667,1499.5,557.75,11005.44
473,winter0046,2018-01-26,winterWeekday,2018-01-27 03:00:15,2018-01-27 08:42:30,5.704166666666667,1620.25,522.5,10246.245283018867
479,winter0046,2018-01-27,winterWeekend/Holiday,2018-01-28 02:22:30,2018-01-28 10:00:15,7.629166666666666,1582.5,600.25,8482.160444797459
478,winter0046,2018-01-28,winterWeekend/Holiday,2018-01-29 01:44:30,2018-01-29 09:39:00,7.908333333333333,1544.5,579.0,12845.36293766012
476,winter0046,2018-01-29,winterWeekday,2018-01-30 00:17:15,2018-01-30 07:34:45,7.291666666666667,1457.25,454.75,12360.847959881468
481,winter0046,2018-01-30,winterWeekday,2018-01-31 01:51:30,2018-01-31 10:10:15,8.3125,1551.5,610.25,13011.141766950397
474,winter0046,2018-01-31,winterWeekday,2018-02-01 00:22:00,2018-02-01 07:34:30,7.208333333333333,1462.0,454.5,14535.93336599706
475,winter0046,2018-02-01,winterWeekday,2018-02-02 00:35:00,2018-02-02 09:17:00,8.7,1475.0,557.0,13662.62617035853
482,winter0046,2018-02-02,winterWeekday,2018-02-03 03:31:45,2018-02-03 09:04:15,5.541666666666667,1651.75,544.25,9567.02875399361
470,winter0046,2018-02-03,winterWeekend/Holiday,2018-02-04 03:19:45,2018-02-04 10:13:45,6.9,1639.75,613.75,12446.291103747131
472,winter0046,2018-02-04,winterWeekend/Holiday,2018-02-05 02:34:30,2018-02-05 10:12:45,7.6375,1594.5,612.75,12872.111692844677
484,winter0046,2018-02-05,winterWeekday,2018-02-06 00:32:15,2018-02-06 07:29:30,6.954166666666667,1472.25,449.5,14595.844660194174
483,winter0046,2018-02-06,winterWeekday,2018-02-07 00:39:30,2018-02-07 08:06:15,7.445833333333334,1479.5,486.25,0.0
469,winter0046,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
496,winter0043,2018-01-23,winterWeekday,2018-01-23 19:50:30,2018-01-24 09:09:00,13.308333333333334,1190.5,549.0,10834.223263075723
487,winter0043,2018-01-24,winterWeekday,2018-01-25 01:09:45,2018-01-25 06:35:00,5.420833333333333,1509.75,395.0,8693.551525873509
493,winter0043,2018-01-25,winterWeekday,2018-01-26 01:25:30,2018-01-26 09:25:00,7.991666666666666,1525.5,565.0,5592.823712948519
489,winter0043,2018-01-26,winterWeekday,2018-01-27 01:26:30,2018-01-27 07:04:45,5.6375,1526.5,424.75,22605.35519125683
495,winter0043,2018-01-27,winterWeekend/Holiday,2018-01-28 01:22:45,2018-01-28 09:11:15,7.808333333333334,1522.75,551.25,6725.096296296297
494,winter0043,2018-01-28,winterWeekend/Holiday,2018-01-29 02:03:45,2018-01-29 07:04:45,5.016666666666667,1563.75,424.75,0.0
492,winter0043,2018-01-29,winterWeekday,2018-01-29 00:00:00,2018-01-29 00:00:00,0.0,0.0,0.0,7735.208350190145
497,winter0043,2018-01-30,winterWeekday,2018-01-31 03:29:45,2018-01-31 07:14:30,3.745833333333333,1649.75,434.5,11578.460800767201
490,winter0043,2018-01-31,winterWeekday,2018-02-01 00:37:15,2018-02-01 08:27:00,7.829166666666667,1477.25,507.0,11352.880844645551
491,winter0043,2018-02-01,winterWeekday,2018-02-02 01:01:30,2018-02-02 06:09:15,5.129166666666666,1501.5,369.25,16459.68495382944
498,winter0043,2018-02-02,winterWeekday,2018-02-02 21:29:45,2018-02-03 18:00:45,20.516666666666666,1289.75,1080.75,4975.0765606596
486,winter0043,2018-02-03,winterWeekend/Holiday,2018-02-04 04:37:30,2018-02-04 09:10:15,4.545833333333333,1717.5,550.25,8315.019920318724
488,winter0043,2018-02-04,winterWeekend/Holiday,2018-02-05 01:54:15,2018-02-05 08:59:30,7.0875,1554.25,539.5,12674.092989641049
500,winter0043,2018-02-05,winterWeekday,2018-02-06 02:17:15,2018-02-06 09:55:15,7.633333333333334,1577.25,595.25,7425.107398568019
499,winter0043,2018-02-06,winterWeekday,2018-02-07 01:38:00,2018-02-07 06:52:45,5.245833333333334,1538.0,412.75,0.0
485,winter0043,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,0.0
516,winter0011,2018-01-08,winterWeekday,2018-01-08 00:00:00,2018-01-08 00:00:00,0.0,0.0,0.0,2603.100801931534
514,winter0011,2018-01-09,winterWeekday,2018-01-10 00:19:15,2018-01-10 07:53:30,7.570833333333334,1459.25,473.5,14424.012251148546
508,winter0011,2018-01-10,winterWeekday,2018-01-11 00:13:00,2018-01-11 07:44:30,7.525,1453.0,464.5,12687.980343980345
502,winter0011,2018-01-11,winterWeekday,2018-01-12 00:42:00,2018-01-12 06:50:00,6.133333333333334,1482.0,410.0,19708.959643074428
513,winter0011,2018-01-12,winterWeekday,2018-01-13 03:22:45,2018-01-13 09:14:15,5.858333333333333,1642.75,554.25,20539.89081885856
501,winter0011,2018-01-13,winterWeekend/Holiday,2018-01-14 02:01:45,2018-01-14 07:49:00,5.7875,1561.75,469.0,15241.243523316063
503,winter0011,2018-01-14,winterWeekend/Holiday,2018-01-15 01:30:30,2018-01-15 09:26:30,7.933333333333334,1530.5,566.5,14722.591344908009
515,winter0011,2018-01-15,winterWeekend/Holiday,2018-01-16 01:31:15,2018-01-16 07:26:15,5.916666666666667,1531.25,446.25,13022.803738317758
504,winter0011,2018-01-16,winterWeekday,2018-01-17 01:16:15,2018-01-17 06:44:15,5.466666666666667,1516.25,404.25,13858.424242424242
509,winter0011,2018-01-17,winterWeekday,2018-01-18 01:18:00,2018-01-18 07:29:15,6.1875,1518.0,449.25,12098.868729989328
505,winter0011,2018-01-18,winterWeekday,2018-01-19 03:00:30,2018-01-19 07:45:00,4.741666666666666,1620.5,465.0,11545.09090909091
506,winter0011,2018-01-19,winterWeekday,2018-01-20 03:00:00,2018-01-20 06:44:30,3.7416666666666667,1620.0,404.5,17258.14652183961
510,winter0011,2018-01-20,winterWeekend/Holiday,2018-01-21 00:46:15,2018-01-21 10:44:15,9.966666666666667,1486.25,644.25,20423.496503496503
507,winter0011,2018-01-21,winterWeekend/Holiday,2018-01-22 01:38:00,2018-01-22 06:44:15,5.104166666666667,1538.0,404.25,15089.926289926292
512,winter0011,2018-01-22,winterWeekday,2018-01-23 01:23:30,2018-01-23 07:25:15,6.029166666666667,1523.5,445.25,0.0
511,winter0011,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
532,winter0018,2018-01-08,winterWeekday,2018-01-08 00:00:00,2018-01-08 00:00:00,0.0,0.0,0.0,2333.910477127398
530,winter0018,2018-01-09,winterWeekday,2018-01-10 02:49:30,2018-01-10 07:51:45,5.0375,1609.5,471.75,11631.065941857718
524,winter0018,2018-01-10,winterWeekday,2018-01-11 01:29:30,2018-01-11 09:44:15,8.245833333333334,1529.5,584.25,12344.714400643605
518,winter0018,2018-01-11,winterWeekday,2018-01-12 01:16:30,2018-01-12 09:05:15,7.8125,1516.5,545.25,18238.673395818314
529,winter0018,2018-01-12,winterWeekday,2018-01-13 02:25:30,2018-01-13 08:52:15,6.445833333333334,1585.5,532.25,9190.957045968351
517,winter0018,2018-01-13,winterWeekend/Holiday,2018-01-14 01:27:30,2018-01-14 08:55:30,7.466666666666667,1527.5,535.5,15398.329571106095
519,winter0018,2018-01-14,winterWeekend/Holiday,2018-01-14 23:41:30,2018-01-15 08:59:00,9.291666666666666,1421.5,539.0,5882.484927916121
531,winter0018,2018-01-15,winterWeekend/Holiday,2018-01-16 00:52:45,2018-01-16 08:10:15,7.291666666666667,1492.75,490.25,9779.444085326439
520,winter0018,2018-01-16,winterWeekday,2018-01-17 03:30:30,2018-01-17 07:22:00,3.8583333333333334,1650.5,442.0,9614.417150513622
525,winter0018,2018-01-17,winterWeekday,2018-01-18 02:01:30,2018-01-18 08:53:15,6.8625,1561.5,533.25,11098.4497313891
521,winter0018,2018-01-18,winterWeekday,2018-01-19 01:10:30,2018-01-19 07:26:15,6.2625,1510.5,446.25,11206.401454876108
522,winter0018,2018-01-19,winterWeekday,2018-01-20 01:46:00,2018-01-20 08:43:45,6.9625,1546.0,523.75,14425.634095634094
526,winter0018,2018-01-20,winterWeekend/Holiday,2018-01-21 00:45:45,2018-01-21 09:32:45,8.783333333333333,1485.75,572.75,8257.133595739755
523,winter0018,2018-01-21,winterWeekend/Holiday,2018-01-22 03:32:30,2018-01-22 07:59:00,4.441666666666666,1652.5,479.0,17287.878928987197
528,winter0018,2018-01-22,winterWeekday,2018-01-23 01:52:45,2018-01-23 08:14:00,6.354166666666667,1552.75,494.0,0.0
527,winter0018,2018-01-23,winterWeekday,2018-01-23 00:00:00,2018-01-23 00:00:00,0.0,0.0,0.0,0.0
547,winter0101,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,5643.278576900162
535,winter0101,2018-02-08,winterWeekday,2018-02-09 00:57:15,2018-02-09 10:02:30,9.0875,1497.25,602.5,18977.308934337998
542,winter0101,2018-02-09,winterWeekday,2018-02-09 21:39:15,2018-02-10 03:44:30,6.0875,1299.25,224.5,11801.923076923078
540,winter0101,2018-02-10,winterWeekend/Holiday,2018-02-10 21:56:30,2018-02-11 04:25:00,6.475,1316.5,265.0,14892.649712879409
544,winter0101,2018-02-11,winterWeekend/Holiday,2018-02-12 00:44:00,2018-02-12 09:13:30,8.491666666666667,1484.0,553.5,15845.903200211584
545,winter0101,2018-02-12,winterWeekday,2018-02-13 00:58:45,2018-02-13 06:48:30,5.829166666666667,1498.75,408.5,14582.694903420992
541,winter0101,2018-02-13,winterWeekday,2018-02-14 00:42:45,2018-02-14 08:24:00,7.6875,1482.75,504.0,16166.102051551814
538,winter0101,2018-02-14,winterWeekday,2018-02-15 00:14:30,2018-02-15 06:28:30,6.233333333333333,1454.5,388.5,20820.25364020667
546,winter0101,2018-02-15,winterWeekday,2018-02-16 00:13:00,2018-02-16 09:03:15,8.8375,1453.0,543.25,14376.007183478001
543,winter0101,2018-02-16,winterWeekday,2018-02-16 22:58:30,2018-02-17 06:58:45,8.004166666666666,1378.5,418.75,13045.602888086643
536,winter0101,2018-02-17,winterWeekend/Holiday,2018-02-18 00:17:30,2018-02-18 07:03:45,6.770833333333333,1457.5,423.75,10992.359971877198
534,winter0101,2018-02-18,winterWeekend/Holiday,2018-02-19 00:50:30,2018-02-19 08:38:15,7.795833333333333,1490.5,518.25,14215.37096376633
548,winter0101,2018-02-19,winterWeekend/Holiday,2018-02-20 01:32:30,2018-02-20 07:17:45,5.754166666666666,1532.5,437.75,14202.555190230154
539,winter0101,2018-02-20,winterWeekday,2018-02-21 01:02:15,2018-02-21 08:37:00,7.579166666666667,1502.25,517.0,17428.95499618612
533,winter0101,2018-02-21,winterWeekday,2018-02-22 01:00:15,2018-02-22 06:21:15,5.35,1500.25,381.25,0.0
537,winter0101,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
563,winter0078,2018-02-07,winterWeekday,2018-02-07 00:00:00,2018-02-07 00:00:00,0.0,0.0,0.0,2396.3975042951442
551,winter0078,2018-02-08,winterWeekday,2018-02-08 22:04:45,2018-02-09 07:32:15,9.458333333333334,1324.75,452.25,13450.203981322193
558,winter0078,2018-02-09,winterWeekday,2018-02-10 00:29:30,2018-02-10 08:38:30,8.15,1469.5,518.5,9605.459508644222
556,winter0078,2018-02-10,winterWeekend/Holiday,2018-02-10 22:22:45,2018-02-11 07:52:15,9.491666666666667,1342.75,472.25,9849.852315394244
560,winter0078,2018-02-11,winterWeekend/Holiday,2018-02-12 00:31:00,2018-02-12 06:41:30,6.175,1471.0,401.5,10100.207530388378
561,winter0078,2018-02-12,winterWeekday,2018-02-12 20:44:45,2018-02-13 07:26:00,10.6875,1244.75,446.0,9336.191562143671
557,winter0078,2018-02-13,winterWeekday,2018-02-13 22:03:00,2018-02-14 08:26:30,10.391666666666667,1323.0,506.5,9610.589184826473
554,winter0078,2018-02-14,winterWeekday,2018-02-14 23:55:45,2018-02-15 06:03:45,6.133333333333334,1435.75,363.75,9570.431211498973
562,winter0078,2018-02-15,winterWeekday,2018-02-15 22:17:45,2018-02-16 06:46:45,8.483333333333333,1337.75,406.75,11796.21052631579
559,winter0078,2018-02-16,winterWeekday,2018-02-16 23:24:15,2018-02-17 07:37:45,8.225,1404.25,457.75,10160.96089956555
552,winter0078,2018-02-17,winterWeekend/Holiday,2018-02-17 23:56:00,2018-02-18 07:35:45,7.6625,1436.0,455.75,11051.258651627788
550,winter0078,2018-02-18,winterWeekend/Holiday,2018-02-18 23:51:00,2018-02-19 08:17:00,8.433333333333334,1431.0,497.0,8605.306673871926
564,winter0078,2018-02-19,winterWeekend/Holiday,2018-02-19 23:42:15,2018-02-20 08:26:15,8.733333333333333,1422.25,506.25,12091.495227995758
555,winter0078,2018-02-20,winterWeekday,2018-02-21 00:09:15,2018-02-21 07:30:00,7.345833333333333,1449.25,450.0,10068.901734104047
549,winter0078,2018-02-21,winterWeekday,2018-02-21 22:38:15,2018-02-22 06:50:30,8.204166666666667,1358.25,410.5,0.0
553,winter0078,2018-02-22,winterWeekday,2018-02-22 00:00:00,2018-02-22 00:00:00,0.0,0.0,0.0,0.0
579,winter0103,2018-02-07,winterWeekday,2018-02-08 00:39:15,2018-02-08 09:44:00,9.079166666666667,1479.25,584.0,8642.233913395386
567,winter0103,2018-02-08,winterWeekday,2018-02-09 06:19:30,2018-02-09 11:45:30,5.433333333333334,1819.5,705.5,10236.014123185563
574,winter0103,2018-02-09,winterWeekday,2018-02-09 22:22:45,2018-02-10 06:48:45,8.433333333333334,1342.75,408.75,19069.17598128412
572,winter0103,2018-02-10,winterWeekend/Holiday,2018-02-10 22:50:30,2018-02-11 06:50:45,8.004166666666666,1370.5,410.75,12829.145591250854
576,winter0103,2018-02-11,winterWeekend/Holiday,2018-02-12 01:08:00,2018-02-12 07:00:00,5.866666666666666,1508.0,420.0,16385.27526705012
577,winter0103,2018-02-12,winterWeekday,2018-02-12 22:12:45,2018-02-13 07:25:30,9.2125,1332.75,445.5,18564.11764705882
573,winter0103,2018-02-13,winterWeekday,2018-02-13 22:43:30,2018-02-14 07:19:30,8.6,1363.5,439.5,16988.801591248135
